# pax-britannica state trace
# frames=12000 lua=Lua 5.4
# frame hash live_actors factory fighter bomber frigate laser bomb missile
469 38a46af1df70505a 106 4 1 0 0 0 0 0
470 dc85a18f0045934b 106 4 1 0 0 0 0 0
471 df55322a1b5216ec 107 4 1 0 0 0 0 0
472 19325b0912d5338d 107 4 1 0 0 0 0 0
473 c90e5d3334e4677d 108 4 1 0 0 0 0 0
474 6c589f21994909f9 108 4 1 0 0 0 0 0
475 15a0a12b768521f6 108 4 1 0 0 0 0 0
476 d7f8cf3dca89b8bc 108 4 1 0 0 0 0 0
477 bc576437e139823e 109 4 1 0 0 0 0 0
478 fae6ac484e8b06fc 110 4 1 0 0 0 0 0
479 26993339e1aa0a51 110 4 1 0 0 0 0 0
480 fa47ffa90562c8ae 110 4 1 0 0 0 0 0
481 18e9069ef778aa42 110 4 1 0 0 0 0 0
482 fae00739445e82cb 110 4 1 0 0 0 0 0
483 7e9aadf43667cbdd 110 4 1 0 0 0 0 0
484 f673ccbdaa8b49b9 111 4 1 0 0 0 0 0
485 a639827af20c77ad 111 4 1 0 0 0 0 0
486 e05300b4a97e1cbe 112 4 1 0 0 0 0 0
487 78e22b7ec6c2b511 112 4 1 0 0 0 0 0
488 2b513775e19624fa 112 4 1 0 0 0 0 0
489 86d773d8aa53056d 112 4 1 0 0 0 0 0
490 5501e1b38e808047 113 4 1 0 0 0 0 0
491 8657389b10a26014 113 4 1 0 0 0 0 0
492 693ad0afa204644b 113 4 1 0 0 0 0 0
493 7180dead104aaac2 114 4 1 0 0 0 0 0
494 147bce0ea7656466 114 4 1 0 0 0 0 0
495 1dd6e66d8b0b91d2 113 4 1 0 0 0 0 0
496 bfd23eda85974cb5 113 4 1 0 0 0 0 0
497 68702837c116cda6 113 4 1 0 0 0 0 0
498 5fc42df16f21a8cb 113 4 1 0 0 0 0 0
499 9ae16c6fb92c6e30 113 4 1 0 0 0 0 0
500 61b40f2c3cc14be4 114 4 1 0 0 0 0 0
501 c88f56163f6e4a0c 113 4 1 0 0 0 0 0
502 adaf77ffd1ca1eaf 113 4 1 0 0 0 0 0
503 562b35f361eef6c4 112 4 1 0 0 0 0 0
504 1f0aa97875a14dbe 111 4 1 0 0 0 0 0
505 2047816a882777f7 111 4 1 0 0 0 0 0
506 bd0a4346484bf8d5 111 4 1 0 0 0 0 0
507 63843ec550b49340 111 4 1 0 0 0 0 0
508 24891816a93c620c 111 4 1 0 0 0 0 0
509 01b4fc7787c9f4c0 111 4 1 0 0 0 0 0
510 99c534e847a8055a 111 4 1 0 0 0 0 0
511 26a66f04d589e696 111 4 1 0 0 0 0 0
512 b0da956997c29b6e 111 4 1 0 0 0 0 0
513 983801c7b43a5873 110 4 1 0 0 0 0 0
514 8afa384d5770e619 110 4 1 0 0 0 0 0
515 035423ee69b93d1c 110 4 1 0 0 0 0 0
516 1881a06f16dcc1c3 111 4 1 0 0 0 0 0
517 6c1ffd6ed25d0442 112 4 1 0 0 0 0 0
518 204729a50ec92ac6 112 4 1 0 0 0 0 0
519 9e5e1e5b268c0dc8 112 4 1 0 0 0 0 0
520 811ad81d3c6a5952 112 4 1 0 0 0 0 0
521 4517106583b5360e 112 4 1 0 0 0 0 0
522 44ccd0a3f31f42fc 112 4 1 0 0 0 0 0
523 ae250aa29117a39a 112 4 1 0 0 0 0 0
524 8e8c6d8c0c966b00 112 4 1 0 0 0 0 0
525 b1fedd89c3bf78f4 112 4 1 0 0 0 0 0
526 147faf232bd71e5b 112 4 1 0 0 0 0 0
527 f301f761a59ddaf4 111 4 1 0 0 0 0 0
528 4310af8341976d16 111 4 1 0 0 0 0 0
529 a9342ece451932af 111 4 1 0 0 0 0 0
530 92ce3a097448addb 110 4 1 0 0 0 0 0
531 a1ed2144833843f8 110 4 1 0 0 0 0 0
532 9bb63c9200c9fbc5 110 4 1 0 0 0 0 0
533 3e9f66576f911db0 110 4 1 0 0 0 0 0
534 4759fde25c90e999 110 4 1 0 0 0 0 0
535 4238312e32c62dfe 111 4 1 0 0 0 0 0
536 cfa1031c0ef0c6fe 111 4 1 0 0 0 0 0
537 eb24b28da90db629 111 4 1 0 0 0 0 0
538 ab6f662036f6a00d 111 4 1 0 0 0 0 0
539 12445a891a18a2a5 111 4 1 0 0 0 0 0
540 24f652a38e16e1d1 111 4 1 0 0 0 0 0
541 e287601822553979 110 4 1 0 0 0 0 0
542 f08cb5b20e2f5739 111 4 1 0 0 0 0 0
543 98efcd3e238c1c43 111 4 1 0 0 0 0 0
544 d9b468f7e828d27f 111 4 1 0 0 0 0 0
545 b0f47ea0886b9ca9 112 4 1 0 0 0 0 0
546 1c2e31a06526f69d 112 4 1 0 0 0 0 0
547 5960ebb50fc5bfaa 112 4 1 0 0 0 0 0
548 b3f4b6709c0f633f 113 4 1 0 0 1 0 0
549 30fb0ab14b1c45d1 113 4 1 0 0 1 0 0
550 fb7172629e30013c 113 4 1 0 0 1 0 0
551 4db3dbf220fa60c4 111 4 1 0 0 0 0 0
552 67ed07db16c6ab75 111 4 1 0 0 0 0 0
553 998e8691d9c46dc7 111 4 1 0 0 0 0 0
554 ce70d9afa59bad95 112 4 1 0 0 1 0 0
555 c9afc6fb4dcae057 113 4 1 0 0 1 0 0
556 4203f8ce14c3b87b 113 4 1 0 0 1 0 0
557 b453874c15b224cc 112 4 1 0 0 0 0 0
558 91a1177a3aa4680f 112 4 1 0 0 0 0 0
559 435397e0749925b1 112 4 1 0 0 0 0 0
560 b0c578aaacebf06a 113 4 1 0 0 1 0 0
561 5ff6840448df7889 112 4 1 0 0 1 0 0
562 2cb85f468730b496 111 4 1 0 0 0 0 0
563 8fecf5bb84872a56 112 4 1 0 0 0 0 0
564 be35caf2b306a2bb 112 4 1 0 0 0 0 0
565 dd5255b75371b232 112 4 1 0 0 0 0 0
566 a3d0c08df381c821 113 4 1 0 0 1 0 0
567 6c759497e6a0bb27 112 4 1 0 0 0 0 0
568 fece10078fe962b9 112 4 1 0 0 0 0 0
569 9f34cf5d398f7a4f 112 4 1 0 0 0 0 0
570 1fde0675f3b8358e 113 4 1 0 0 0 0 0
571 30347aabd7c9ce12 114 4 2 0 0 0 0 0
572 cb10e6cc394fb95e 114 4 2 0 0 0 0 0
573 4ce96e6aa6056fb9 114 4 2 0 0 0 0 0
574 96445f2c034ab163 114 4 2 0 0 0 0 0
575 55d070b883a919ad 114 4 2 0 0 0 0 0
576 f903afab74bf913e 114 4 2 0 0 0 0 0
577 a3cf35cf3e6dc419 114 4 2 0 0 0 0 0
578 e20e38f17631b837 114 4 2 0 0 0 0 0
579 ba2ea2f0d1447175 115 4 2 0 0 0 0 0
580 765a2e9155e2a3a6 115 4 2 0 0 0 0 0
581 769dbcce0f157d7c 116 4 2 0 0 0 0 0
582 2b6e881b3945b03a 116 4 2 0 0 0 0 0
583 2c1fd39fb5dae040 116 4 2 0 0 0 0 0
584 e26c19d0839179e7 116 4 2 0 0 0 0 0
585 d4182b21ac25381d 116 4 2 0 0 0 0 0
586 574bb8ebabb339ad 116 4 2 0 0 0 0 0
587 71e0cabe35ad1f07 115 4 2 0 0 0 0 0
588 d051912ca2e9f5cb 115 4 2 0 0 0 0 0
589 88a049498fc13d3b 115 4 2 0 0 0 0 0
590 13dce18ea32671fb 115 4 2 0 0 0 0 0
591 e6128ee6d488c71a 114 4 2 0 0 0 0 0
592 1755af627048ab47 114 4 2 0 0 0 0 0
593 0686dc744a06f2e6 114 4 2 0 0 0 0 0
594 894222790f0da856 113 4 2 0 0 0 0 0
595 6605ea445e49cc6d 113 4 2 0 0 0 0 0
596 7f1e99aa5b0c001f 113 4 2 0 0 0 0 0
597 ed67d39ff0d4ed8c 114 4 2 0 0 0 0 0
598 acde4010fdc5c657 115 4 2 0 0 0 0 0
599 d6e38c6a1056d2f2 116 4 2 0 0 0 0 0
600 968eaadcd8a5f414 116 4 2 0 0 0 0 0
601 00ad710361ee2e75 116 4 2 0 0 0 0 0
602 6490160117755939 115 4 2 0 0 0 0 0
603 4c2d8fd590ef66d0 115 4 2 0 0 0 0 0
604 6655d6d514c872d6 116 4 2 0 0 0 0 0
605 645ea7b2bcd66eb4 116 4 2 0 0 0 0 0
606 9c24161cd4ba5774 117 4 2 0 0 0 0 0
607 d77855b6b9ed233c 118 4 2 0 0 0 0 0
608 bf8ffd057034e491 118 4 2 0 0 0 0 0
609 c769080c9f2f28e0 119 4 2 0 0 0 0 0
610 1b1d9a91bbe311c0 119 4 2 0 0 0 0 0
611 57023e7e024f2605 120 4 2 0 0 0 0 0
612 6c6db008fd561fbf 120 4 2 0 0 0 0 0
613 b0e45bc72ad8118b 119 4 2 0 0 0 0 0
614 8aed64232c5768b2 119 4 2 0 0 0 0 0
615 b976686672211311 119 4 2 0 0 0 0 0
616 7193c8e1f8e0f2b9 119 4 2 0 0 0 0 0
617 8bf7008f4583a1d9 118 4 2 0 0 0 0 0
618 badfc55bd8d96e14 118 4 2 0 0 0 0 0
619 8d74bc7f2ebf2b26 118 4 2 0 0 0 0 0
620 3d3e5f4abfdfb23b 117 4 2 0 0 0 0 0
621 37c4a0253be0ae99 117 4 2 0 0 0 0 0
622 f700d5fd91220fb0 117 4 2 0 0 0 0 0
623 a9c7b839665272b5 117 4 2 0 0 0 0 0
624 f519db755bafcb7b 116 4 2 0 0 0 0 0
625 cbbac633a98207a3 116 4 2 0 0 0 0 0
626 5660a32fc838438f 116 4 2 0 0 0 0 0
627 9a38c413b522e21a 116 4 2 0 0 0 0 0
628 8ce4e72d667cc626 116 4 2 0 0 0 0 0
629 e864e6a4b3bd7660 115 4 2 0 0 0 0 0
630 ffcb9979fb68290e 115 4 2 0 0 0 0 0
631 9bfc3f4e98fab98f 115 4 2 0 0 0 0 0
632 3fe8d1af6b17f7dc 116 4 2 0 0 0 0 0
633 31bf1128c2f2ca07 117 4 2 0 0 0 0 0
634 23d54c9e99918731 116 4 2 0 0 0 0 0
635 c6df81de0d408f69 116 4 2 0 0 0 0 0
636 09575e6429d10329 116 4 2 0 0 0 0 0
637 63c9c55dd8765654 117 4 2 0 0 0 0 0
638 07ddf038b521852a 116 4 2 0 0 0 0 0
639 3cfbdcdf2af5e67c 116 4 2 0 0 0 0 0
640 2cc42d1c07a4c19d 117 4 2 0 0 0 0 0
641 ba19fd92a338e5a4 118 4 2 0 0 0 0 0
642 54d5a382650de60d 118 4 2 0 0 0 0 0
643 475ae57ed9e26b69 117 4 2 0 0 0 0 0
644 83f06d009389a373 117 4 2 0 0 0 0 0
645 dd42ffc22992832b 117 4 2 0 0 0 0 0
646 e7717be6d0a6fbd1 117 4 2 0 0 0 0 0
647 362f5320c6531a3c 117 4 2 0 0 0 0 0
648 953d498bfa500a6c 118 4 2 0 0 0 0 0
649 ed3545c48aad9ee1 118 4 2 0 0 0 0 0
650 12628c5bb27f49a1 118 4 2 0 0 0 0 0
651 91081806f6a231af 118 4 2 0 0 0 0 0
652 8377471b3a166fde 118 4 2 0 0 0 0 0
653 16f1da768ef6cb99 119 4 2 0 0 0 0 0
654 8374cd82e35fff96 119 4 2 0 0 0 0 0
655 23550f7a2d14dc46 119 4 2 0 0 0 0 0
656 3c4a39fd25884f72 120 4 2 0 0 0 0 0
657 7fa87a86c2b599ad 120 4 2 0 0 0 0 0
658 d069c3ee36e8e76a 120 4 2 0 0 0 0 0
659 43ab0ed3fdc80815 120 4 2 0 0 0 0 0
660 7f4a35a198880717 119 4 2 0 0 0 0 0
661 20398744c07ee7a1 119 4 2 0 0 0 0 0
662 b80486d93fe41b74 117 4 2 0 0 0 0 0
663 6fb87178196de770 117 4 2 0 0 0 0 0
664 52a3b102e17e9558 117 4 2 0 0 0 0 0
665 35b5ab7a7a2f68b2 117 4 2 0 0 0 0 0
666 07e7843008274828 117 4 2 0 0 0 0 0
667 562441b40269717f 118 4 2 0 0 1 0 0
668 a199a0b19bec8447 118 4 2 0 0 1 0 0
669 81c48b09fb81f442 118 4 2 0 0 1 0 0
670 366fc6a12cd22cbe 118 4 2 0 0 1 0 0
671 248fc2dde3df7224 117 4 2 0 0 0 0 0
672 51a2cca9c90c8a20 116 4 2 0 0 0 0 0
673 060f8ff901d2f890 116 4 2 0 0 1 0 0
674 9e5e7b81175b9b83 117 4 2 0 0 1 0 0
675 3c5adb8024c6dd76 118 4 2 0 0 1 0 0
676 fdd067c67a90233c 118 4 2 0 0 0 0 0
677 46c088e03eee5a42 118 4 2 0 0 0 0 0
678 367184e6ca1e24fc 118 4 2 0 0 0 0 0
679 81805a6b3d298ec5 119 4 2 0 0 1 0 0
680 c341b5e588ab516a 119 4 2 0 0 1 0 0
681 09c9d667943876ff 118 4 2 0 0 0 0 0
682 e040ca357589c494 119 4 2 0 0 0 0 0
683 6d0f5073724e4d44 119 4 2 0 0 0 0 0
684 a40bd1959f19583e 118 4 2 0 0 0 0 0
685 c1e239f48ecf0a4b 119 4 2 0 0 1 0 0
686 3e2ef71356a81465 118 4 2 0 0 0 0 0
687 9564f13e2ee981d9 118 4 2 0 0 0 0 0
688 8fe1f8eb05bb220f 119 4 2 0 0 0 0 0
689 5bae1fbbea01f336 120 4 2 0 0 0 0 0
690 d62ad0197921718d 120 4 2 0 0 0 0 0
691 21cf61b513c9aea8 120 4 2 1 0 0 0 0
692 36a391494652cc96 119 4 2 1 0 0 0 0
693 c8e83db55c2288ed 121 4 2 1 0 0 0 0
694 a10a802f5bcf2a6b 122 4 2 1 0 0 0 0
695 ae5e55f147e3aec4 122 4 2 1 0 0 0 0
696 7cdb6a0481852fb7 122 4 2 1 0 0 0 0
697 16981f8d79ed4fde 122 4 2 1 0 0 0 0
698 7228a60f26e03fb9 122 4 2 1 0 0 0 0
699 edcea0be381127a6 122 4 2 1 0 0 0 0
700 4ab64dd612e3bee9 122 4 2 1 0 0 0 0
701 a3348f84ae336b93 122 4 2 1 0 0 0 0
702 2c9a41a3216da293 123 4 2 1 0 0 0 0
703 bad71405ab206e2b 123 4 2 1 0 0 0 0
704 e2f48362cf565ef8 123 4 2 1 0 0 0 0
705 a8c849ead0ae5b7c 123 4 2 1 0 0 0 0
706 1ed3efee8630eb65 123 4 2 1 0 0 0 0
707 c7a2369f4249bb7b 123 4 2 1 0 0 0 0
708 6cbe3782f093384f 124 4 2 1 0 0 0 0
709 3b0b4803b7005596 124 4 2 1 0 0 0 0
710 3303640b7af4292f 124 4 2 1 0 0 0 0
711 3b80c364c7d5d997 124 4 2 1 0 0 0 0
712 d42e9b4ee7e95bfe 124 4 2 1 0 0 0 0
713 a6cf2aa09c778e1b 123 4 2 1 0 0 0 0
714 ccf1cb6142025880 124 4 2 1 0 0 0 0
715 6d27d706cb833792 124 4 2 1 0 0 0 0
716 933c8422b63ee62d 123 4 2 1 0 0 0 0
717 b2bb77a47bfccb0b 123 4 2 1 0 0 0 0
718 87fb861f037f234e 123 4 2 1 0 0 0 0
719 698934530a055a8b 123 4 2 1 0 0 0 0
720 eadcf927e8445008 122 4 2 1 0 0 0 0
721 4a9553e375f5afe9 122 4 2 1 0 0 0 0
722 cd3bcdff5f8ff865 122 4 2 1 0 0 0 0
723 8944d80c9c55604a 122 4 2 1 0 0 0 0
724 7204948fac14bb6b 122 4 2 1 0 0 0 0
725 da2b885658036347 122 4 2 1 0 0 0 0
726 0e91f404294ff5b9 121 4 2 1 0 0 0 0
727 ab5179e0d06cf005 121 4 2 1 0 0 0 0
728 7bdcc1b4bbad2893 122 4 2 1 0 0 0 0
729 0997357e8f347f9c 122 4 2 1 0 0 0 0
730 7a02bd2309ff4b6e 122 4 2 1 0 0 0 0
731 6f571a47a54b9130 122 4 2 1 0 0 0 0
732 3b3f586b716b236d 122 4 2 1 0 0 0 0
733 cfba467686ceef67 122 4 2 1 0 0 0 0
734 0fc99040774a634b 122 4 2 1 0 0 0 0
735 59f91aea2e64d122 121 4 2 1 0 0 0 0
736 e89ef4eaf9bba80d 121 4 2 1 0 0 0 0
737 856f50efab82c0d7 121 4 2 1 0 0 0 0
738 0fd105850b93b034 121 4 2 1 0 0 0 0
739 111a622eda301e78 122 4 2 1 0 0 0 0
740 d965ffbba6c1d3df 123 4 2 1 0 0 0 0
741 238df6a7d8bc4016 122 4 2 1 0 0 0 0
742 30ebb98a990b395f 122 4 2 1 0 0 0 0
743 810143c0255a3d02 122 4 2 1 0 0 0 0
744 abf5e9244dca5164 122 4 2 1 0 0 0 0
745 c48552085c550251 122 4 2 1 0 0 0 0
746 afd67ac42d7acef6 121 4 2 1 0 0 0 0
747 702e636ef978a02a 122 4 2 1 0 0 0 0
748 11d40dfe55d15c7b 122 4 2 1 0 0 0 0
749 02a240b60f7df574 122 4 2 1 0 0 0 0
750 f76514be407ec386 122 4 2 1 0 0 0 0
751 2af8008f30cbccf4 122 4 2 1 0 0 0 0
752 a680624419d8ba40 122 4 2 1 0 0 0 0
753 674ad222cbcc0d5c 122 4 2 1 0 0 0 0
754 45d5181a15d51be8 123 4 2 1 0 0 0 0
755 1cb137f271c6fef0 123 4 2 1 0 0 0 0
756 316ef452021dd049 123 4 2 1 0 0 0 0
757 57d116af7bb70de2 122 4 2 1 0 0 0 0
758 4798e57d3377e2f4 122 4 2 1 0 0 0 0
759 ee784dccb0e38549 121 4 2 1 0 0 0 0
760 a6318fe8733fbbd5 120 4 2 1 0 0 0 0
761 7ded2b5b9245f110 120 4 2 1 0 0 0 0
762 5cc933158a025828 121 4 2 1 0 0 0 0
763 83ec489a3057c23d 121 4 2 1 0 0 0 0
764 1c9fe4da270127ee 122 4 2 1 0 0 0 0
765 55e0add3f20350ac 122 4 2 1 0 0 0 0
766 bb3cb00217c56acc 122 4 2 1 0 0 0 0
767 08ad590158a66c48 122 4 2 1 0 0 0 0
768 145daf11c2f7eb83 122 4 2 1 0 0 0 0
769 0ff13612b91279b2 122 4 2 1 0 0 0 0
770 f1c9a1a05195c21c 123 4 2 1 0 0 0 0
771 3b60f52534960fcc 123 4 2 1 0 0 0 0
772 b04f9549b629981d 124 4 2 1 0 0 0 0
773 6c64c99dfb2896c4 124 4 2 1 0 0 0 0
774 9cfa46136c36f443 124 4 2 1 0 0 0 0
775 5fcc266890770531 124 4 2 1 0 0 0 0
776 b5b43e997d5109c5 123 4 2 1 0 0 0 0
777 6e10cef4d8045706 124 4 2 1 0 0 0 0
778 68db53b683ba9a67 124 4 2 1 0 0 0 0
779 f0cf1533a138d1b3 124 4 2 1 0 0 0 0
780 b887fc179ab213c0 124 4 2 1 0 0 0 0
781 5c293d08c0b6323a 123 4 2 1 0 0 0 0
782 fcd6f7c07d555ab4 123 4 2 1 0 0 0 0
783 0c4d6402467d8d66 123 4 2 1 0 0 0 0
784 4f45765d7c7a327f 123 4 2 1 0 0 0 0
785 d7c5a7452344d72e 123 4 2 1 0 0 0 0
786 184ec51074f60494 122 4 2 1 0 0 0 0
787 a1854f11909ce7b5 122 4 2 1 0 0 0 0
788 89572487643493bd 121 4 2 1 0 0 0 0
789 3ac70e85a5e0a42a 121 4 2 1 0 0 0 0
790 3b1f21b3c3c5d7be 121 4 2 1 0 0 0 0
791 b3a8c475fb8dee27 122 4 2 1 0 0 0 0
792 eae396948bb02227 122 4 2 1 0 0 0 0
793 f2a808bd33b95612 122 4 2 1 0 0 0 0
794 154085a840fba424 122 4 2 1 0 0 0 0
795 8d6159e1ef2dcf99 122 4 2 1 0 0 0 0
796 e14675ec769e67d1 121 4 2 1 0 0 0 0
797 174e41b4ecd637fd 121 4 2 1 0 0 0 0
798 9144bb55cbc648bc 121 4 2 1 0 0 0 0
799 c53cbaeb89dab4cb 121 4 2 1 0 0 0 0
800 4e7418fdb7ee93ad 121 4 2 1 0 0 0 0
801 0f24dd3e4d7e1cff 121 4 2 1 0 0 0 0
802 166da8d2249cad49 121 4 2 1 0 0 0 0
803 07822f7a065fc747 121 4 2 1 0 0 0 0
804 88297ca7d682db6b 121 4 2 1 0 0 0 0
805 0fb7c7fc4bfdc5be 122 4 2 1 0 0 0 0
806 0c6099a1d5b5b0bc 122 4 2 1 0 0 0 0
807 edd63e4a9b3728c2 122 4 2 1 0 0 0 0
808 2157fc80f83c012d 122 4 2 1 0 0 0 0
809 1bf2cb936a8925ea 121 4 2 1 0 0 0 0
810 c032683829c3c95a 120 4 2 1 0 0 0 0
811 790b426ab113a4d1 122 4 3 1 1 0 0 0
812 50ea9b275b15b69c 121 4 3 1 1 0 0 0
813 4101af430697a5ac 121 4 3 1 1 0 0 0
814 31fed065338a2255 121 4 3 1 1 0 0 0
815 df087d75e55fb591 121 4 3 1 1 0 0 0
816 d76a26cf8d733fce 121 4 3 1 1 0 0 0
817 ca0088c405e4c51c 121 4 3 1 1 0 0 0
818 c71e6a0d305a5e19 121 4 3 1 1 0 0 0
819 e30e0a8817d39c24 121 4 3 1 1 0 0 0
820 6091d533a9cf155c 121 4 3 1 1 0 0 0
821 968b4da2782bb6ab 121 4 3 1 1 0 0 0
822 e6737f827dffcae9 121 4 3 1 1 0 0 0
823 bef2430686ddca20 121 4 3 1 1 0 0 0
824 7f9adf374bed56c5 122 4 3 1 1 0 0 0
825 c516880c8a92a993 123 4 3 1 1 0 0 0
826 249e02c4e7b9704b 123 4 3 1 1 0 0 0
827 c00cfd9f769ba1b4 123 4 3 1 1 0 0 0
828 1ea1691b161ea548 122 4 3 1 1 0 0 0
829 eeda216c451d33c7 122 4 3 1 1 0 0 0
830 0d85f422bc543e91 122 4 3 1 1 0 0 0
831 546d3bd2a7e06fa2 122 4 3 1 1 0 0 0
832 9e6462022b3d2428 121 4 3 1 1 0 0 0
833 9e996a318b05a645 122 4 3 1 1 0 0 0
834 ea13b5619bf6535f 122 4 3 1 1 0 0 0
835 94b4661339d50618 121 4 3 1 1 0 0 0
836 d61c61c9dc058b82 122 4 3 1 1 0 0 0
837 27f54856fc225c1b 122 4 3 1 1 0 0 0
838 0fd4475e6bff7dd5 122 4 3 1 1 0 0 0
839 5c7dc815f06cf028 122 4 3 1 1 0 0 0
840 ab84ba74ccce945d 122 4 3 1 1 0 0 0
841 e66f47c184e28d0a 123 4 3 1 2 0 0 0
842 a5e5516155d1ef00 122 4 3 1 2 0 0 0
843 0f54217ca4d8b01f 122 4 3 1 2 0 0 0
844 fd5e9b91673ec0fd 123 4 3 1 2 0 0 0
845 9e7f7745c33d0d80 123 4 3 1 2 0 0 0
846 b0b04fd668373d91 122 4 3 1 2 0 0 0
847 a8fcad7811e5ae63 122 4 3 1 2 0 0 0
848 aee7a74456d46b48 121 4 3 1 2 0 0 0
849 0dcac55b8f7e1cce 121 4 3 1 2 0 0 0
850 d440ae7f030e0636 121 4 3 1 2 0 0 0
851 d2a5babfebc70d7f 121 4 3 1 2 0 0 0
852 f57a3a9d2386438a 121 4 3 1 2 0 0 0
853 c49083f177418313 121 4 3 1 2 0 0 0
854 00688ca51ddbfe25 119 4 3 1 2 0 0 0
855 f874767817ad17e8 119 4 3 1 2 0 0 0
856 3ac57079c635192f 118 4 3 1 2 0 0 0
857 de9889f8340b2137 118 4 3 1 2 0 0 0
858 794ea797ffe1582c 119 4 3 1 2 0 0 0
859 67186a9b940b7e21 119 4 3 1 2 0 0 0
860 941297b33c81ec96 119 4 3 1 2 0 0 0
861 d039f39603f45218 119 4 3 1 2 0 0 0
862 b3ca6b921a009e6b 119 4 3 1 2 0 0 0
863 b7e866fe6911c3e2 118 4 3 1 2 0 0 0
864 c60d7088193c11bf 119 4 3 1 2 0 0 0
865 643589120d08d412 119 4 3 1 2 0 0 0
866 191beac9095a8624 119 4 3 1 2 0 0 0
867 cf4a35791808e266 119 4 3 1 2 0 0 0
868 9713a04036e7754c 119 4 3 1 2 0 0 0
869 f45c1b17ed25e51f 118 4 3 1 2 0 0 0
870 16c8d2b9a45e56be 119 4 3 1 2 0 0 0
871 a62454d6a4765984 120 4 3 1 2 0 0 0
872 346c5f1b5d6c6825 120 4 3 1 2 0 0 0
873 a0734ab76ac279a8 120 4 3 1 2 0 0 0
874 c0ceba9d35654db6 121 4 3 1 2 0 0 0
875 f7260fee021b2ac0 121 4 3 1 2 0 0 0
876 ef1a8f1f083e3a9a 122 4 3 1 2 0 1 0
877 c7a620ac99a20029 122 4 3 1 2 0 1 0
878 0b288ca6af5af232 122 4 3 1 2 0 1 0
879 5da27a8f834a7f81 122 4 3 1 2 0 1 0
880 a24b9fb474549eb2 123 4 3 1 2 0 1 0
881 d3295ee2f3fc3d9c 123 4 3 1 2 0 1 0
882 70c77c58841d2635 124 4 3 1 2 0 1 0
883 7c4563834aa29be9 123 4 3 1 2 0 1 0
884 f56e5a66f4eb3682 123 4 3 1 2 0 1 0
885 d2992105bdaf679c 123 4 3 1 2 0 1 0
886 f7e9ddc34853bbd0 123 4 3 1 2 0 1 0
887 2c99fe18087e9f85 123 4 3 1 2 0 1 0
888 7a3d6d56ffdc5726 123 4 3 1 2 0 1 0
889 96667c6647b92fcc 123 4 3 1 2 0 1 0
890 325c652b8cfb6037 123 4 3 1 2 0 1 0
891 6c40c34377f1de9d 123 4 3 1 2 0 1 0
892 da200e9d78db4940 122 4 3 1 2 0 1 0
893 21257f25030aa34f 122 4 3 1 2 0 1 0
894 d944b0fcdbef87fe 122 4 3 1 2 0 1 0
895 a36464958efde49c 120 4 3 1 2 0 1 0
896 9f2e74c1e32bae4f 120 4 3 1 2 0 1 0
897 0b794a1c3a2f0a9f 120 4 3 1 2 0 1 0
898 443285b523a1ed60 120 4 3 1 2 1 1 0
899 954749bf13babed2 120 4 3 1 2 1 1 0
900 67f58ba7314f0076 120 4 3 1 2 1 1 0
901 e6a2d2ab74acd6f8 121 4 3 1 2 1 1 0
902 c296e2ed530d0381 121 4 3 1 2 0 1 0
903 17c14e45910cd4f3 121 4 3 1 2 0 1 0
904 24bfcd56c1d3d92f 122 4 3 1 2 1 1 0
905 8812d5a9d27c23e7 122 4 3 1 2 1 1 0
906 2c08e82cb773fbcb 123 4 3 1 2 1 1 0
907 23493b8e4b03408f 122 4 3 1 2 0 1 0
908 f613661995534d1d 122 4 3 1 2 0 1 0
909 0aa1e70cb300383f 123 4 3 1 2 0 1 0
910 eb9fce84ddf5902a 125 4 3 1 2 1 1 0
911 c557eb0f3882e4a9 125 4 3 1 2 1 1 0
912 98d0f9066c51e3d2 124 4 3 1 2 0 1 0
913 40316d276c2d5920 123 4 3 1 2 0 1 0
914 5b7c9ca48a590365 123 4 3 1 2 0 1 0
915 523c22b45a67078e 123 4 3 1 2 0 1 0
916 cc84cd15e1cf93a7 125 4 3 1 2 1 2 0
917 70d5423307cd1b08 125 4 3 1 2 1 2 0
918 b58256b01564f5c8 124 4 3 1 2 0 2 0
919 a9c9b9909ae784bf 124 4 3 1 2 0 2 0
920 42f5b652316a0539 125 4 3 1 2 0 2 0
921 73aa28f2ec4cf982 125 4 3 1 2 0 2 0
922 d99e976d7b7b4e4e 127 4 3 1 2 1 2 0
923 9b97afacb734b235 127 4 3 1 2 1 2 0
924 66fa6cb4df54ae6c 128 4 3 1 2 1 2 0
925 d1baa1b7578dec37 128 4 3 1 2 1 2 0
926 9fca7387a118c179 127 4 3 1 2 0 2 0
927 625ec13645090171 126 4 3 1 2 0 2 0
928 cb1c2bbb9e66892d 126 4 3 1 2 0 2 0
929 bf83361b525f0c96 127 4 3 1 2 1 2 0
930 719c45c0d352219d 127 4 3 1 2 1 2 0
931 baf5df7fc15f0bc9 126 4 4 1 2 0 2 0
932 b035ceb524cf2f6d 126 4 4 1 2 0 2 0
933 14711775f7c1a6e6 126 4 4 1 2 0 2 0
934 862ff337f5e31173 125 4 4 1 2 0 2 0
935 bf7320443a02f144 126 4 4 1 2 1 2 0
936 cf74c1ee81463f1f 125 4 4 1 2 0 2 0
937 45421be9de15390b 125 4 4 1 2 0 2 0
938 dc13c3be5711b2ba 125 4 4 1 2 0 2 0
